key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_HEAVNG103_02358_SEQ_00","Yda est impatiente d'aller tirer Oméga de son sommeil."
1,"TEXT_HEAVNG103_02358_SEQ_01","À la surprise générale et malgré le deuil qui l'accable, Yda s'est portée volontaire pour faire partie de l'escouade chargée de ranimer Oméga, et composée de Cid, Nero, des deux Domiens et de vous-même. Quant à Alisaie, elle a décidé de tenir compagnie à Tataru au Refuge des roches afin de servir de relais avec l'Alliance éorzéenne. À présent, rejoignez Cid sur la rive nord de Pleurargent, dans le Mor Dhona."
2,"TEXT_HEAVNG103_02358_SEQ_02","Vous avez fait le voyage jusqu'à la plaine de Carteneau à bord de l'Entreprise. Une fois sur place, votre groupe a été surpris par un escadron de soldats impériaux également à la recherche d'Oméga. Nero a profité de l'occasion pour se téléporter aussitôt dans la salle de contrôle, et Cid s'est empressé de le suivre. À vous de donner une bonne leçon aux Garlemaldais<hex:021D0103>!"
3,"TEXT_HEAVNG103_02358_SEQ_03","Avec l'aide de Nero et de sa faucheuse magitek nommée “Baron rouge”, vous avez réussi à vous débarrasser de vos ennemis. Vous êtes ensuite parvenu<hex:020808E905FF02>e<hex:FF01><hex:03> jusqu'à la salle de contrôle d'Oméga. Cid et Nero venaient de terminer les préparatifs de lancement de la machine, quand une Yda déterminée s'est avancée vers le bouton d'activation et l'a enclenché avec une pensée pour Papalymo. Tout semblait aller pour le mieux, jusqu'au moment où vous avez perdu le signal d'Oméga... Retournez à Gridania pour essayer de comprendre ce qui s'est passé."
4,"TEXT_HEAVNG103_02358_SEQ_04","Vous êtes arrivé<hex:020808E905FF02>e<hex:FF01><hex:03> à Gridania. Parlez à Cid pour découvrir ce qu'il compte faire à partir de maintenant."
5,"TEXT_HEAVNG103_02358_SEQ_05","Votre ami ingénieur est impatient d'enquêter sur les raisons de la perte de contact avec Oméga. Peut-être qu'Alphinaud, qui est venu vous accueillir à l'aérodrome, possède des in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions qui pourraient vous être utiles..."
6,"TEXT_HEAVNG103_02358_SEQ_06",""
7,"TEXT_HEAVNG103_02358_SEQ_07",""
8,"TEXT_HEAVNG103_02358_SEQ_08",""
9,"TEXT_HEAVNG103_02358_SEQ_09",""
10,"TEXT_HEAVNG103_02358_SEQ_10",""
11,"TEXT_HEAVNG103_02358_SEQ_11",""
12,"TEXT_HEAVNG103_02358_SEQ_12",""
13,"TEXT_HEAVNG103_02358_SEQ_13",""
14,"TEXT_HEAVNG103_02358_SEQ_14",""
15,"TEXT_HEAVNG103_02358_SEQ_15",""
16,"TEXT_HEAVNG103_02358_SEQ_16",""
17,"TEXT_HEAVNG103_02358_SEQ_17",""
18,"TEXT_HEAVNG103_02358_SEQ_18",""
19,"TEXT_HEAVNG103_02358_SEQ_19",""
20,"TEXT_HEAVNG103_02358_SEQ_20",""
21,"TEXT_HEAVNG103_02358_SEQ_21",""
22,"TEXT_HEAVNG103_02358_SEQ_22",""
23,"TEXT_HEAVNG103_02358_SEQ_23",""
24,"TEXT_HEAVNG103_02358_TODO_00","Parler à Cid, dans le Mor Dhona"
25,"TEXT_HEAVNG103_02358_TODO_01","Parler à Cid"
26,"TEXT_HEAVNG103_02358_TODO_02","Parler à Cid, dans la salle de contrôle d'Oméga"
27,"TEXT_HEAVNG103_02358_TODO_03","Parler à Cid, à l'aérodrome de Gridania"
28,"TEXT_HEAVNG103_02358_TODO_04",""
29,"TEXT_HEAVNG103_02358_TODO_05",""
30,"TEXT_HEAVNG103_02358_TODO_06",""
31,"TEXT_HEAVNG103_02358_TODO_07",""
32,"TEXT_HEAVNG103_02358_TODO_08",""
33,"TEXT_HEAVNG103_02358_TODO_09",""
34,"TEXT_HEAVNG103_02358_TODO_10",""
35,"TEXT_HEAVNG103_02358_TODO_11",""
36,"TEXT_HEAVNG103_02358_TODO_12",""
37,"TEXT_HEAVNG103_02358_TODO_13",""
38,"TEXT_HEAVNG103_02358_TODO_14",""
39,"TEXT_HEAVNG103_02358_TODO_15",""
40,"TEXT_HEAVNG103_02358_TODO_16",""
41,"TEXT_HEAVNG103_02358_TODO_17",""
42,"TEXT_HEAVNG103_02358_TODO_18",""
43,"TEXT_HEAVNG103_02358_TODO_19",""
44,"TEXT_HEAVNG103_02358_TODO_20",""
45,"TEXT_HEAVNG103_02358_TODO_21",""
46,"TEXT_HEAVNG103_02358_TODO_22",""
47,"TEXT_HEAVNG103_02358_TODO_23",""
48,"TEXT_HEAVNG103_02358_ALISAIE_000_001","En voilà une tenue pittoresque<hex:021D0103>! Décidément, les Domiens ont des goûts vestimentaires bien particuliers..."
49,"TEXT_HEAVNG103_02358_CID_000_005","Avec un grand gaillard comme ça pour épauler <hex:02080BE905FF03>la<hex:FF03>le<hex:03> Guerri<hex:02080DE905FF05>ère<hex:FF03>er<hex:03> de la Lumière, nos ennemis n'ont qu'à bien se tenir<hex:021D0103>!"
50,"TEXT_HEAVNG103_02358_YUGIRI_000_010","Je n'aurais jamais imaginé que Gosetsu et moi nous retrouverions en Éorzéa..."
51,"TEXT_HEAVNG103_02358_GOSETSU_000_015","Que les chiffes molles de l'armée impériale se préparent au pire<hex:021D0103>! Quand ils verront la taille de mon sabre, ils regretteront d'être nés<hex:021D0103>!"
52,"TEXT_HEAVNG103_02358_NERO_000_020","Un “céruthermobouilleur v14”<hex:021D0103>? Peuh, pro<hex:02160103>ba<hex:02160103>ble<hex:02160103>ment de la camelote à deux gils<hex:021D0103>! Il ne fait aucun doute que la technologie magitek permet de fabriquer des bouilloires bien plus rapides et efficaces, surtout si c'est moi qui m'en charge<hex:021D0103>!"
53,"TEXT_HEAVNG103_02358_TATARU_000_025","Ce Nero, quel mufle<hex:021D0103>! Ce n'est pas demain la veille que je lui con<hex:02160103>fec<hex:02160103>tion<hex:02160103>nerai une nouvelle tenue, vous pouvez me croire<hex:021D0103>!"
54,"TEXT_HEAVNG103_02358_ALPHINAUD_100_005","Eh bien, quelle journée<hex:021D0103>! Je dois dire qu'après Nero, je ne m'attendais vraiment pas à un deuxième invité-surprise. Même s'ils ont tous les deux l'air très compétents dans leur domaine respectif, j'espère surtout qu'aucun d'entre eux ne nous plantera un couteau dans le dos..."
55,"TEXT_HEAVNG103_02358_YDA_000_030","Écoutez, je ne vais pas y aller par quatre chemins. Je veux absolument faire partie de l'équipe qui ira prendre le contrôle d'Oméga, et j'espère que vous serez tous d'accord."
56,"TEXT_HEAVNG103_02358_ALPHINAUD_000_031","Yda... Tu es sûre que ça ira<hex:021D0103>?"
57,"TEXT_HEAVNG103_02358_YDA_000_032","Oui. C'est gentil de t'inquiéter pour moi, mais même si j'ai encore beaucoup de peine, je ne peux pas continuer à ne rien faire. J'ai besoin de me rendre utile pour vaincre mon chagrin."
