key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_FESPDY701_04471_SEQ_00","* <hex:021A020203>Cette quête est un événement à durée limitée.<hex:021A020103><hex:02100103><hex:02100103>Marabel a besoin d'un coup de main pour participer au nouvel événement phare de la fête des demoiselles."
1,"TEXT_FESPDY701_04471_SEQ_01","Cette quête ne peut être commencée et effectuée que pendant la durée de l'événement saisonnier correspondant. Pour plus de détails, veuillez consulter The Lodestone.<hex:02100103><hex:02100103>Vous avez fait la con<hex:02160103>nais<hex:02160103>san<hex:02160103>ce de Marabel, une (apprentie) créatrice de mode qui rêve de prouver sa valeur en remportant le concours organisé cette année pour la fête des demoiselles. Persuadée que vous présentiez les qualités nécessaires pour former un duo de choc avec elle, la jeune femme vous a convaincu<hex:020808E905FF02>e<hex:FF01><hex:03> de participer à l'événement, qui implique d'imaginer une tenue sur le thème de la dite fête. Interrogez donc les passants afin de glaner plus d'in<hex:02160103>for<hex:02160103>ma<hex:02160103>tions sur ce que représente cette tradition à leurs yeux."
2,"TEXT_FESPDY701_04471_SEQ_02","Quelques habitants d'Ul'dah vous ont confié leurs impressions, souvenirs et autres pensées au sujet de la fête des demoiselles. Rapportez maintenant les résultats de votre enquête à Marabel, qui vous attend près des Joyaux d'Eshtaime, dans le faubourg de Thal."
3,"TEXT_FESPDY701_04471_SEQ_03","Quand vous avez relayé à Marabel les témoignages recueillis dans les faubourgs, la jeune femme, frappée par une inspiration soudaine, est partie en courant préparer la tenue qu'elle souhaiterait présenter au concours. Patientez là où vous êtes jusqu'à son retour."
4,"TEXT_FESPDY701_04471_SEQ_04","Marabel est revenue étonnamment vite pour quelqu'un qui affirme avoir con<hex:02160103>fec<hex:02160103>tion<hex:02160103>né une tenue complète pendant ce court laps de temps. C'est ce qu'on appelle l'efficacité pro<hex:02160103>fes<hex:02160103>sion<hex:02160103>nelle<hex:021D0103>! Vous n'étiez toutefois pas au bout de vos surprises, car la jeune femme a aussi laissé échapper que ce serait à vous d'endosser le rôle de mannequin pendant le défilé. Rejoignez-la près de la scène installée dans le faubourg de Nald afin de découvrir le costume qui lui a été inspiré par vos con<hex:02160103>ver<hex:02160103>sa<hex:02160103>tions avec les habitants d'Ul'dah."
5,"TEXT_FESPDY701_04471_SEQ_05","Le concours de mode a été un franc succès sur toute la ligne et s'est conclu sur votre victoire éclatante<hex:021D0103>! Marabel, submergée par l'émotion, n'a pu retenir ses larmes de joie sur scène. Allez donc lui adresser vos plus sincères félicitations."
6,"TEXT_FESPDY701_04471_SEQ_06","Loin de se contenter d'une première place à un concours saisonnier, Marabel vous a confié qu'elle rêvait déjà en grand<hex:021D0103>: passer pro<hex:02160103>fes<hex:02160103>sion<hex:02160103>nelle, fonder sa propre marque... Et puisqu'il serait dommage de laisser filer une occasion de se bâtir une réputation, elle vous a proposé de lui amener des mannequins potentiels, afin qu'elle puisse les habiller et les faire défiler devant Masked Rose jusqu'à la fin des festivités. On dirait bien que la fête des demoiselles n'a pas encore fini de battre son plein<hex:021D0103>!"
7,"TEXT_FESPDY701_04471_SEQ_07",""
8,"TEXT_FESPDY701_04471_SEQ_08",""
9,"TEXT_FESPDY701_04471_SEQ_09",""
10,"TEXT_FESPDY701_04471_SEQ_10",""
11,"TEXT_FESPDY701_04471_SEQ_11",""
12,"TEXT_FESPDY701_04471_SEQ_12",""
13,"TEXT_FESPDY701_04471_SEQ_13",""
14,"TEXT_FESPDY701_04471_SEQ_14",""
15,"TEXT_FESPDY701_04471_SEQ_15",""
16,"TEXT_FESPDY701_04471_SEQ_16",""
17,"TEXT_FESPDY701_04471_SEQ_17",""
18,"TEXT_FESPDY701_04471_SEQ_18",""
19,"TEXT_FESPDY701_04471_SEQ_19",""
20,"TEXT_FESPDY701_04471_SEQ_20",""
21,"TEXT_FESPDY701_04471_SEQ_21",""
22,"TEXT_FESPDY701_04471_SEQ_22",""
23,"TEXT_FESPDY701_04471_SEQ_23",""
24,"TEXT_FESPDY701_04471_TODO_00","Interroger des passants dans le faubourg de Nald"
25,"TEXT_FESPDY701_04471_TODO_01","Interroger des passants dans le faubourg de Thal"
26,"TEXT_FESPDY701_04471_TODO_02","Parler à Marabel, près des Joyaux d'Eshtaime"
27,"TEXT_FESPDY701_04471_TODO_03","Attendre au point de rendez-vous"
28,"TEXT_FESPDY701_04471_TODO_04","Parler à Marabel, dans le faubourg de Nald"
29,"TEXT_FESPDY701_04471_TODO_05","Reparler à Marabel"
30,"TEXT_FESPDY701_04471_TODO_06",""
31,"TEXT_FESPDY701_04471_TODO_07",""
32,"TEXT_FESPDY701_04471_TODO_08",""
33,"TEXT_FESPDY701_04471_TODO_09",""
34,"TEXT_FESPDY701_04471_TODO_10",""
35,"TEXT_FESPDY701_04471_TODO_11",""
36,"TEXT_FESPDY701_04471_TODO_12",""
37,"TEXT_FESPDY701_04471_TODO_13",""
38,"TEXT_FESPDY701_04471_TODO_14",""
39,"TEXT_FESPDY701_04471_TODO_15",""
40,"TEXT_FESPDY701_04471_TODO_16",""
41,"TEXT_FESPDY701_04471_TODO_17",""
42,"TEXT_FESPDY701_04471_TODO_18",""
43,"TEXT_FESPDY701_04471_TODO_19",""
44,"TEXT_FESPDY701_04471_TODO_20",""
45,"TEXT_FESPDY701_04471_TODO_21",""
46,"TEXT_FESPDY701_04471_TODO_22",""
47,"TEXT_FESPDY701_04471_TODO_23",""
48,"TEXT_FESPDY701_04471_MARABEL_000_000","Plus un geste<hex:021D0103>! Une aura charismatique... Un goût vestimentaire qui ne se défend pas trop mal... C'est décidé, vous êtes <hex:020816E905FF09>la femme<hex:FF08>l'homme<hex:03> qu'il me faut<hex:021D0103>! Joignez-vous à moi pour vivre une grande aventure dans le monde de la mode et atteindre les sommets du style<hex:021D0103>!"
49,"TEXT_FESPDY701_04471_MARABEL_000_001","Oups, j'ai oublié de commencer par le début... Je m'appelle Marabel et je suis l'une des plus grandes créatrices de mode des Joyaux d'Eshtaime. Enfin, l'une de leurs plus grandes apprenties créatrices. Enfin, juste l'une de leurs apprenties. Mais passons les détails."
50,"TEXT_FESPDY701_04471_MARABEL_000_002","De toute manière, j'aurai très bientôt l'occasion de démontrer mon talent à mes employeurs grâce au grand événement organisé tout spé<hex:02160103>cia<hex:02160103>le<hex:02160103>ment cette année pour la fête des demoiselles<hex:021D0103>: un concours de mode<hex:021D0103>!"
51,"TEXT_FESPDY701_04471_MARABEL_000_003","L'ennui, c'est que... j'aime les concours, mais ce n'est pas réciproque. J'ai beau avoir participé à une large variété d'entre eux – concours de mode, de dessin, de claquettes, du plus gros mangeur de miqo-brochettes –, je n'ai jamais terminé à la première place..."
