key,0,1
#,,
offset,0,4
Int32,String,String
0,"TEXT_CLSTAN005_00051_SEQ_00","Gerbermeisterin Geva sieht ganz schön wütend aus. Als <hex:020822E905FF10>ihre Schülerin<hex:FF0D>ihr Schüler<hex:03> solltest du sie nach dem Grund fragen, auch wenn du es hinterher möglicherweise bereuen könntest ..."
1,"TEXT_CLSTAN005_00051_SEQ_01","Der Grund für Gevas Zorn ist Krötenleder von miserabler Qualität, das von irgendjemandem an einen Händler aus Ul'dah verkauft wurde. Du sollst die Ehre der Gilde retten, indem du <hex:023210FF07>ItemHQ<hex:02F214A002050203> anfertigst und Geva zur Begutachtung bringst."
2,"TEXT_CLSTAN005_00051_SEQ_02","Geva ist mit deiner Arbeit zufrieden. Nun sollst du <hex:023210FF07>ItemHQ<hex:02F214A002050203> an Aymar in Miounnes Hexenstübchen liefern."
3,"TEXT_CLSTAN005_00051_SEQ_03","Du hast <hex:023210FF07>ItemHQ<hex:02F214A002050203> bei Aymar abgeliefert. Der Händler aus Ul'dah war überrascht über die außer<hex:02160103>ordent<hex:02160103>lich hohe Qualität. Aus lauter Freude will er sich bei der Gerbergilde erkenntlich zeigen. Berichte Geva von dem guten Ausgang der Geschichte."
4,"TEXT_CLSTAN005_00051_SEQ_04","Geva ist stolz auf dich, da du dem ul'dhischen Händler gezeigt hast, wie das Leder <hex:02084AE905FF23>einer echten gridanischen Gerberin<hex:FF22>eines echten gridanischen Gerbers<hex:03> aussieht. Allerdings ist sie immer noch zornig über die mangelhafte Ware der angeblich neuen gridanischen Marke Angrbotha.<hex:02100103><hex:02100103>※ Sobald du als Gerber<hex:020809E905FF03>in<hex:FF01><hex:03> Stufe 30 erreicht hast, kannst du von Geva den nächsten Gildenauftrag erhalten."
5,"TEXT_CLSTAN005_00051_SEQ_05",""
6,"TEXT_CLSTAN005_00051_SEQ_06",""
7,"TEXT_CLSTAN005_00051_SEQ_07",""
8,"TEXT_CLSTAN005_00051_SEQ_08",""
9,"TEXT_CLSTAN005_00051_SEQ_09",""
10,"TEXT_CLSTAN005_00051_SEQ_10",""
11,"TEXT_CLSTAN005_00051_SEQ_11",""
12,"TEXT_CLSTAN005_00051_SEQ_12",""
13,"TEXT_CLSTAN005_00051_SEQ_13",""
14,"TEXT_CLSTAN005_00051_SEQ_14",""
15,"TEXT_CLSTAN005_00051_SEQ_15",""
16,"TEXT_CLSTAN005_00051_SEQ_16",""
17,"TEXT_CLSTAN005_00051_SEQ_17",""
18,"TEXT_CLSTAN005_00051_SEQ_18",""
19,"TEXT_CLSTAN005_00051_SEQ_19",""
20,"TEXT_CLSTAN005_00051_SEQ_20",""
21,"TEXT_CLSTAN005_00051_SEQ_21",""
22,"TEXT_CLSTAN005_00051_SEQ_22",""
23,"TEXT_CLSTAN005_00051_SEQ_23",""
24,"TEXT_CLSTAN005_00051_TODO_00","<hex:022B16FF14><hex:023210FF07>ItemHQ<hex:06F214A002050203><hex:03> von Geva absegnen lassen"
25,"TEXT_CLSTAN005_00051_TODO_01","<hex:022B16FF14><hex:023210FF07>ItemHQ<hex:06F214A002050203><hex:03> an Aymar liefern"
26,"TEXT_CLSTAN005_00051_TODO_02","Geva Bericht erstatten"
27,"TEXT_CLSTAN005_00051_TODO_03",""
28,"TEXT_CLSTAN005_00051_TODO_04",""
29,"TEXT_CLSTAN005_00051_TODO_05",""
30,"TEXT_CLSTAN005_00051_TODO_06",""
31,"TEXT_CLSTAN005_00051_TODO_07",""
32,"TEXT_CLSTAN005_00051_TODO_08",""
33,"TEXT_CLSTAN005_00051_TODO_09",""
34,"TEXT_CLSTAN005_00051_TODO_10",""
35,"TEXT_CLSTAN005_00051_TODO_11",""
36,"TEXT_CLSTAN005_00051_TODO_12",""
37,"TEXT_CLSTAN005_00051_TODO_13",""
38,"TEXT_CLSTAN005_00051_TODO_14",""
39,"TEXT_CLSTAN005_00051_TODO_15",""
40,"TEXT_CLSTAN005_00051_TODO_16",""
41,"TEXT_CLSTAN005_00051_TODO_17",""
42,"TEXT_CLSTAN005_00051_TODO_18",""
43,"TEXT_CLSTAN005_00051_TODO_19",""
44,"TEXT_CLSTAN005_00051_TODO_20",""
45,"TEXT_CLSTAN005_00051_TODO_21",""
46,"TEXT_CLSTAN005_00051_TODO_22",""
47,"TEXT_CLSTAN005_00051_TODO_23",""
48,"TEXT_CLSTAN005_00051_GEVA_000_1","Mir kommt wirklich die Galle hoch! Wenn ich diesen Pfuscher erwische, ziehe ich ihm das Fell über die Ohren!"
49,"TEXT_CLSTAN005_00051_GEVA_000_2","... huch, <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>! Gut, dass du gerade kommst."
50,"TEXT_CLSTAN005_00051_GEVA_000_3","Etwas Schreckliches ist passiert! Ein Händler aus Ul'dah hat sich doch tatsächlich über die schlechte Qualität unseres Krötenleders beschwert. Stell dir das nur mal vor!"
51,"TEXT_CLSTAN005_00051_GEVA_000_4","Das hier ist das bemängelte Krötenleder. Es stinkt erbärmlich nach toter Kröte, nicht wahr?"
52,"TEXT_CLSTAN005_00051_GEVA_000_5","Weil es nicht ordentlich gegerbt wurde, kleben noch Fleischreste daran. Der Verbrecher, der das Krötenleder verunstaltet hat, hatte von unserem Handwerk nicht die geringste Ahnung!"
53,"TEXT_CLSTAN005_00051_GEVA_000_6","Natürlich stammt dieser Müll nicht aus unserem Haus. Das ist völlig ausgeschlossen. So eine Stümperei würde ich niemals dulden."
54,"TEXT_CLSTAN005_00051_GEVA_000_7","Hier wurde das Leben eines Tieres förmlich mit Füßen getreten! Dafür kann es keine Entschuldigung geben!"
55,"TEXT_CLSTAN005_00051_GEVA_000_8","Und selbst wenn unsere Gilde nicht dafür verantwortlich ist, so stammt das Krötenleder offensichtlich doch aus Gridania. Welch eine Schande!"
56,"TEXT_CLSTAN005_00051_GEVA_000_9","Wir müssen unsere Ehre retten, und da kommst du ins Spiel, <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>."
57,"TEXT_CLSTAN005_00051_GEVA_000_10","Du bist ein Paradebeispiel für <hex:020820E905FF0E>eine Gerberin<hex:FF0D>einen Gerber<hex:03> und als ordentliches Mitglied unserer Gilde obliegt es dir, Krötenleder von höchster Qualität anzufertigen! Ich kenne dich schon eine Weile und weiß, dass unser Ruf bei dir in guten Händen ist. Zeig mir das Leder trotzdem, bevor du es auslieferst! In diesem Fall dürfen wir kein Risiko eingehen."
58,"TEXT_CLSTAN005_00051_SYSTEM_000_15","Je mehr Wert du bei der Synthese auf die Qualität legst, umso höher ist die Wahr<hex:02160103>schein<hex:02160103>lich<hex:02160103>keit, dass auch das Endprodukt von hoher Qualität ist."
59,"TEXT_CLSTAN005_00051_SYSTEM_000_16","（★未使用／削除予定★）"
